visual_id,document_id,clause_row_id,clause_id,page,visual_type,source_key,related_table_row_id,source_path,crop_path,bbox_left,bbox_bottom,bbox_right,bbox_top,pixel_width,pixel_height,sha256
OCC-LAW1-115,1,109,LAW1-4_7_4,69,페이지 배치 이미지,xref:1444;occurrence:79,0,04_visuals/image_context_crops/law-1_p069_occ115_xref01444.png,04_visuals/image_context_crops/law-1_p069_occ115_xref01444.png,276.4,568.114,331.554,624.82,170,174,c60e5836c48f9bb6e6ec393559ff33e924d29fab793512e960836ec75c07c150
TBL-LAW1-001,1,29,LAW1-2_2_2,6,표 크롭,LAW1-T001,1,04_visuals/table_crops/law-1_p006_LAW1-T001.png,04_visuals/table_crops/law-1_p006_LAW1-T001.png,73.792,80.48,552.055,227.948,1462,451,707c82e6b7f999f74c8b9be8abd3043b80d55503a571329fca91b2c03cd7941f
TBL-LAW1-002,1,32,LAW1-2_3_1,10,표 크롭,LAW1-T002,2,04_visuals/table_crops/law-1_p010_LAW1-T002.png,04_visuals/table_crops/law-1_p010_LAW1-T002.png,84.475,321.239,552.913,429.716,1432,333,527852765ba35b448e92c733e89e54c2078bf9cfb69abbcd3cd2b04eca684579
TBL-LAW1-003,1,32,LAW1-2_3_1,12,표 크롭,LAW1-T003,3,04_visuals/table_crops/law-1_p012_LAW1-T003.png,04_visuals/table_crops/law-1_p012_LAW1-T003.png,60.38,62.831,534.302,306.91,1449,747,ab8652ab0c98da690fd17a9dde7534935ce6a4f601a0fe96580b296c096513ee
TBL-LAW1-004,1,32,LAW1-2_3_1,13,표 크롭,LAW1-T004,4,04_visuals/table_crops/law-1_p013_LAW1-T004.png,04_visuals/table_crops/law-1_p013_LAW1-T004.png,60.612,581.428,534.341,779.238,1448,606,08aa0e18c15926a34d18848b38325d88f332394fe1ab257bf599fad7fd95a691
TBL-LAW1-005,1,36,LAW1-2_4_2,21,표 크롭,LAW1-T005,5,04_visuals/table_crops/law-1_p021_LAW1-T005.png,04_visuals/table_crops/law-1_p021_LAW1-T005.png,44.048,569.149,551.04,755.49,1550,570,28370e06b77c2704c1b2f2e29233034c2cf3516ce964374648886fd823cfe7bd
TBL-LAW1-006,1,44,LAW1-2_5_8,24,표 크롭,LAW1-T006,6,04_visuals/table_crops/law-1_p024_LAW1-T006.png,04_visuals/table_crops/law-1_p024_LAW1-T006.png,83.402,146.264,553.866,332.593,1439,570,3432bad14991c75f10ecd9cbb55130e0ef91f0eddc5f3d00740aee57fc90d2f4
TBL-LAW1-007,1,45,LAW1-2_5_9,25,표 크롭,LAW1-T007,7,04_visuals/table_crops/law-1_p025_LAW1-T007.png,04_visuals/table_crops/law-1_p025_LAW1-T007.png,80.264,433.331,553.773,505.313,1448,221,394de70d760669168666e15d55e3fe13df7a34b9f50c2500fa6681724347fac3
TBL-LAW1-008,1,48,LAW1-2_5_12,26,표 크롭,LAW1-T008,8,04_visuals/table_crops/law-1_p026_LAW1-T008.png,04_visuals/table_crops/law-1_p026_LAW1-T008.png,79.613,191.378,553.432,355.125,1449,501,8c964d1df82f29b8f4ef6ad5c4a7261d88e97d544164178846fe8e0d9fb62a30
TBL-LAW1-009,1,54,LAW1-2_6_3,28,표 크롭,LAW1-T009,9,04_visuals/table_crops/law-1_p028_LAW1-T009.png,04_visuals/table_crops/law-1_p028_LAW1-T009.png,78.116,71.015,553.49,275.505,1454,626,c42f35a59377bee279622ff4db22f6c6f1565263a1a586a3b882c95dce32cab3
TBL-LAW1-010,1,54,LAW1-2_6_3,29,표 크롭,LAW1-T010,10,04_visuals/table_crops/law-1_p029_LAW1-T010.png,04_visuals/table_crops/law-1_p029_LAW1-T010.png,79.947,603.447,553.313,709.268,1447,324,04667c98b05b123332cc07308745635b1fc2ef6c2ae3e354a419c55e7444d8e9
TBL-LAW1-011,1,54,LAW1-2_6_3,29,표 크롭,LAW1-T011,11,04_visuals/table_crops/law-1_p029_LAW1-T011.png,04_visuals/table_crops/law-1_p029_LAW1-T011.png,74.387,77.961,520.823,261.263,1365,561,d66e22e0fb705597981e33e7bae482c5123b839cb80b6067ca7d205787fa7d3d
TBL-LAW1-012,1,63,LAW1-3_2_2,31,표 크롭,LAW1-T012,12,04_visuals/table_crops/law-1_p031_LAW1-T012.png,04_visuals/table_crops/law-1_p031_LAW1-T012.png,86.146,344.607,550.481,431.909,1420,267,5d535b9961142a044539c14c6cd84e6c88f4a4520e43854c3e9d331b33b7357c
TBL-LAW1-013,1,64,LAW1-3_3_1,34,표 크롭,LAW1-T013,13,04_visuals/table_crops/law-1_p034_LAW1-T013.png,04_visuals/table_crops/law-1_p034_LAW1-T013.png,84.329,345.999,553.246,477.965,1434,404,491f960438ec1979c263ec004c3f27c97740ccdffbe6df3951d37ae09f33a21b
TBL-LAW1-014,1,64,LAW1-3_3_1,37,표 크롭,LAW1-T014,14,04_visuals/table_crops/law-1_p037_LAW1-T014.png,04_visuals/table_crops/law-1_p037_LAW1-T014.png,63.016,322.441,536.733,755.405,1449,1324,77d20a7671cff63ea9f309eb6797c2e2a2fa8fa4258111fb4ce962f9d6064999
TBL-LAW1-015,1,67,LAW1-3_4_1,42,표 크롭,LAW1-T015,15,04_visuals/table_crops/law-1_p042_LAW1-T015.png,04_visuals/table_crops/law-1_p042_LAW1-T015.png,78.21,123.925,553.281,226.104,1453,314,5177756e28662e7e9e1432dc49938fb1d572d65b3d7f23a032635105995606eb
TBL-LAW1-016,1,67,LAW1-3_4_1,43,표 크롭,LAW1-T016,16,04_visuals/table_crops/law-1_p043_LAW1-T016.png,04_visuals/table_crops/law-1_p043_LAW1-T016.png,47.584,172.973,553.417,358.014,1546,567,afb6bb4863cbb92c9a842d08819d95159f934c5155031f99450ebee3976c2607
TBL-LAW1-017,1,68,LAW1-3_4_2,45,표 크롭,LAW1-T017,17,04_visuals/table_crops/law-1_p045_LAW1-T017.png,04_visuals/table_crops/law-1_p045_LAW1-T017.png,48.172,357.5,553.354,522.968,1544,507,d21f1bc5eee48b02bb5124769003574ad4318e62429afd42a432a9edb7ad8480
TBL-LAW1-018,1,74,LAW1-3_5_6,46,표 크롭,LAW1-T018,18,04_visuals/table_crops/law-1_p046_LAW1-T018.png,04_visuals/table_crops/law-1_p046_LAW1-T018.png,78.252,69.7,553.439,219.432,1453,458,539606c066573fd52d364d5baabe881f5ac0060e64d97ec741313327b3d4bd79
TBL-LAW1-019,1,74,LAW1-3_5_6,47,표 크롭,LAW1-T019,19,04_visuals/table_crops/law-1_p047_LAW1-T019.png,04_visuals/table_crops/law-1_p047_LAW1-T019.png,81.371,490.096,553.447,631.004,1444,432,9a160e279d025b88f1a126dd6a66af415bde23b901c2be51202b172cc579ee6c
TBL-LAW1-020,1,80,LAW1-3_5_12,49,표 크롭,LAW1-T020,20,04_visuals/table_crops/law-1_p049_LAW1-T020.png,04_visuals/table_crops/law-1_p049_LAW1-T020.png,79.503,569.349,553.411,712.953,1449,440,1bb2ac627faffdde14b3ad0cd354a0264a42bad0a480dfc9ec0371a113b12934
TBL-LAW1-021,1,84,LAW1-3_6_3,50,표 크롭,LAW1-T021,21,04_visuals/table_crops/law-1_p050_LAW1-T021.png,04_visuals/table_crops/law-1_p050_LAW1-T021.png,78.346,573.353,553.459,779.063,1453,629,067b2e7f7217771af2d79cae6675b73a095629a34d975597cae908a07cd11f3f
TBL-LAW1-022,1,84,LAW1-3_6_3,50,표 크롭,LAW1-T022,22,04_visuals/table_crops/law-1_p050_LAW1-T022.png,04_visuals/table_crops/law-1_p050_LAW1-T022.png,79.892,406.407,553.318,512.099,1447,324,f637b881dd968a9c60d11c31956e3c95956a2023c139cb979ad762c911f3a565
TBL-LAW1-023,1,84,LAW1-3_6_3,51,표 크롭,LAW1-T023,23,04_visuals/table_crops/law-1_p051_LAW1-T023.png,04_visuals/table_crops/law-1_p051_LAW1-T023.png,74.331,575.807,521.114,779.126,1366,622,fde40bd7568db2fc6ab906a380e3d9049f1ec3f0330a52c2de98828877eaa1d0
TBL-LAW1-024,1,88,LAW1-4_1_1,52,표 크롭,LAW1-T024,24,04_visuals/table_crops/law-1_p052_LAW1-T024.png,04_visuals/table_crops/law-1_p052_LAW1-T024.png,76.605,631.978,552.208,777.563,1454,446,a6741a4272d258b10e09f97b40f46aa60a0dfe25f69e58a3f030ed07e895e12e
TBL-LAW1-025,1,97,LAW1-4_3_1,55,표 크롭,LAW1-T025,25,04_visuals/table_crops/law-1_p055_LAW1-T025.png,04_visuals/table_crops/law-1_p055_LAW1-T025.png,84.391,134.842,553.309,244.281,1434,335,516de1107ee1c49eecc3a98a92f2fb47b9574f32a15446409e780956d1a01578
TBL-LAW1-026,1,97,LAW1-4_3_1,58,표 크롭,LAW1-T026,26,04_visuals/table_crops/law-1_p058_LAW1-T026.png,04_visuals/table_crops/law-1_p058_LAW1-T026.png,79.904,467.941,553.263,763.428,1447,903,2ac9aca5c21cb456ab639189e7291623ee21f5c95aa82b1f391c07f9908998bf
TBL-LAW1-027,1,100,LAW1-4_4_1,65,표 크롭,LAW1-T027,27,04_visuals/table_crops/law-1_p065_LAW1-T027.png,04_visuals/table_crops/law-1_p065_LAW1-T027.png,45.163,557.753,553.162,737.097,1554,549,ae60b8d81b70ef3a746ad69d14dbafcdacc9451d663fbf5700e8d87204200636
TBL-LAW1-028,1,101,LAW1-4_4_2,66,표 크롭,LAW1-T028,28,04_visuals/table_crops/law-1_p066_LAW1-T028.png,04_visuals/table_crops/law-1_p066_LAW1-T028.png,41.452,73.315,548.074,253.609,1549,552,b968caf762f8996a73ad8e6991606c6701297af7c806c86300c57521b9d2cdbe
TBL-LAW1-029,1,109,LAW1-4_7_4,68,표 크롭,LAW1-T029,29,04_visuals/table_crops/law-1_p068_LAW1-T029.png,04_visuals/table_crops/law-1_p068_LAW1-T029.png,70.612,620.645,524.597,682.42,1388,190,8efee15f722305429c8b540b9b73ff58436ed19d434bd4d0d8e552970121107c
TBL-LAW1-030,1,109,LAW1-4_7_4,68,표 크롭,LAW1-T030,30,04_visuals/table_crops/law-1_p068_LAW1-T030.png,04_visuals/table_crops/law-1_p068_LAW1-T030.png,74.722,394.853,526.358,625.663,1381,707,543f8a8898206664646020b83860adc515f97454864fe90e9b244a1ce37e548c
TBL-LAW1-031,1,109,LAW1-4_7_4,69,표 크롭,LAW1-T031,31,04_visuals/table_crops/law-1_p069_LAW1-T031.png,04_visuals/table_crops/law-1_p069_LAW1-T031.png,52.773,243.332,542.207,733.979,1496,1500,c037c0ef2dac6f4611b687605e96f54ef098ddfe07b600923da60d7718479ba8
TBL-LAW1-032,1,109,LAW1-4_7_4,70,표 크롭,LAW1-T032,32,04_visuals/table_crops/law-1_p070_LAW1-T032.png,04_visuals/table_crops/law-1_p070_LAW1-T032.png,44.802,72.555,554.071,735.32,1557,2027,97e392f2ea7b7c18742c04fc770f8a0e946eb2c6fb475eb5b98ebb2f8f1579a5
TBL-LAW1-033,1,109,LAW1-4_7_4,71,표 크롭,LAW1-T033,33,04_visuals/table_crops/law-1_p071_LAW1-T033.png,04_visuals/table_crops/law-1_p071_LAW1-T033.png,44.798,74.227,553.812,777.813,1557,2150,847ad3ec7798bc7c51f7465d725edc7d0ed3bf534a7c51824e4246d7d3903755
TBL-LAW1-034,1,109,LAW1-4_7_4,72,표 크롭,LAW1-T034,34,04_visuals/table_crops/law-1_p072_LAW1-T034.png,04_visuals/table_crops/law-1_p072_LAW1-T034.png,44.774,76.362,554.455,777.516,1559,2144,d42859df7e1898dadd87a533b28dcb2eca28fd07372d24c569e301ad51349730
TBL-LAW1-035,1,109,LAW1-4_7_4,73,표 크롭,LAW1-T035,35,04_visuals/table_crops/law-1_p073_LAW1-T035.png,04_visuals/table_crops/law-1_p073_LAW1-T035.png,44.226,70.943,554.492,778.148,1560,2161,33c4b50b4643923b5c5d29c64aa5bdafcfe308ee06dc8429ea0c7f57deff7cdc
TBL-LAW1-036,1,109,LAW1-4_7_4,74,표 크롭,LAW1-T036,36,04_visuals/table_crops/law-1_p074_LAW1-T036.png,04_visuals/table_crops/law-1_p074_LAW1-T036.png,43.043,626.866,554.316,777.567,1563,462,61dc19880c659222d17ce7c8ef12fd38f6b76f5365d20536d865242ea2d76437
TBL-LAW1-037,1,109,LAW1-4_7_4,75,표 크롭,LAW1-T037,37,04_visuals/table_crops/law-1_p075_LAW1-T037.png,04_visuals/table_crops/law-1_p075_LAW1-T037.png,43.726,69.799,554.144,735.593,1561,2035,a8c9c6fd46b74f6aec126543831c9fca8c7fdac7bb45767e26facaa132f67f1c
TBL-LAW1-038,1,109,LAW1-4_7_4,76,표 크롭,LAW1-T038,38,04_visuals/table_crops/law-1_p076_LAW1-T038.png,04_visuals/table_crops/law-1_p076_LAW1-T038.png,44.717,69.047,554.281,778.014,1558,2167,f3f04e92d5fa8264f9ed4c40440881898f22711659bf26006015f8d52d5dd41d
TBL-LAW1-039,1,109,LAW1-4_7_4,77,표 크롭,LAW1-T039,39,04_visuals/table_crops/law-1_p077_LAW1-T039.png,04_visuals/table_crops/law-1_p077_LAW1-T039.png,45.593,69.004,554.39,777.996,1555,2167,cd2c59d3775d825c30ab37ac42e84e990db6754831bce14ae3f49cf096ce9cd8
TBL-LAW1-040,1,109,LAW1-4_7_4,78,표 크롭,LAW1-T040,40,04_visuals/table_crops/law-1_p078_LAW1-T040.png,04_visuals/table_crops/law-1_p078_LAW1-T040.png,43.893,88.302,554.315,777.943,1560,2108,dc4007255b6c69f8464cf5f915181586ed48348de14004a523aba54d6a363be9
TBL-LAW1-041,1,109,LAW1-4_7_4,79,표 크롭,LAW1-T041,41,04_visuals/table_crops/law-1_p079_LAW1-T041.png,04_visuals/table_crops/law-1_p079_LAW1-T041.png,39.947,62.259,798.484,492.165,2318,1314,ebd49d6bbafa5a491dd4ff0782a79d80801e3252251158e81be1a9f36bcc578d
TBL-LAW1-042,1,109,LAW1-4_7_4,80,표 크롭,LAW1-T042,42,04_visuals/table_crops/law-1_p080_LAW1-T042.png,04_visuals/table_crops/law-1_p080_LAW1-T042.png,39.909,62.21,798.663,534.349,2320,1443,1be64c3aa05867fac87b64768b437a628a6da06226eaf5b5d975b5fbb9d83774
TBL-LAW1-043,1,109,LAW1-4_7_4,81,표 크롭,LAW1-T043,43,04_visuals/table_crops/law-1_p081_LAW1-T043.png,04_visuals/table_crops/law-1_p081_LAW1-T043.png,39.314,61.952,798.666,534.53,2321,1445,971c22a526057f3cc92f7a3f1d9ae1ded5762c760e1a62712f680183ab5124af
TBL-LAW1-044,1,109,LAW1-4_7_4,82,표 크롭,LAW1-T044,44,04_visuals/table_crops/law-1_p082_LAW1-T044.png,04_visuals/table_crops/law-1_p082_LAW1-T044.png,39.613,62.117,798.769,534.445,2320,1444,729865c047933086119d7b7834776fa87a546338fc09ecccf2f8ec5d1506bc36
TBL-LAW1-045,1,109,LAW1-4_7_4,83,표 크롭,LAW1-T045,45,04_visuals/table_crops/law-1_p083_LAW1-T045.png,04_visuals/table_crops/law-1_p083_LAW1-T045.png,40.517,67.206,798.767,534.397,2318,1428,92c2fd3193e6ee2b4ae19f30bb8d436a8dac19a13a6675a798e0fc81ba57b4a3
TBL-LAW1-046,1,109,LAW1-4_7_4,84,표 크롭,LAW1-T046,46,04_visuals/table_crops/law-1_p084_LAW1-T046.png,04_visuals/table_crops/law-1_p084_LAW1-T046.png,39.63,254.506,798.515,534.292,2319,856,2fd36280d5a6c32e6e61b7c24490acf7da4a93c6eedf904be5c3f2288ef8976d
COMP-LAW1-001,1,4,LAW1-1_3_1,2,복합 도식,xref:233;occurrence:1;xref:234;occurrence:2;xref:248;occurrence:3,0,04_visuals/composite_diagrams/law-1_p002_clause0004_composite001.png,04_visuals/composite_diagrams/law-1_p002_clause0004_composite001.png,58.707,45.782,583.188,631.395,1603,1790,8e21d4a360ff28f5dac4313b60314eb8f15a99675f0503341c21eb055f709751
COMP-LAW1-002,1,31,LAW1-2_2_4,8,복합 도식,xref:533;occurrence:5;xref:534;occurrence:6,0,04_visuals/composite_diagrams/law-1_p008_clause0031_composite002.png,04_visuals/composite_diagrams/law-1_p008_clause0031_composite002.png,21.167,373.743,573.713,761.333,1690,1185,99c810c9d2eba7f2321d7a178cde0e3028a0464870234d1b10f7351ac772f11a
COMP-LAW1-003,1,32,LAW1-2_3_1,9,복합 도식,xref:569;occurrence:7;xref:570;occurrence:8,0,04_visuals/composite_diagrams/law-1_p009_clause0032_composite003.png,04_visuals/composite_diagrams/law-1_p009_clause0032_composite003.png,44.315,307.815,550.325,537.538,1547,703,48b25ee6d2b09ed6868c651ec9d98275181bbc8017cdfb16179dd6a20a95f09c
COMP-LAW1-004,1,33,LAW1-2_3_2,14,복합 도식,xref:727;occurrence:9;xref:729;occurrence:10;xref:731;occurrence:11;xref:733;occurrence:12;xref:735;occurrence:13;xref:737;occurrence:14;xref:740;occurrence:15;xref:742;occurrence:16,0,04_visuals/composite_diagrams/law-1_p014_clause0033_composite004.png,04_visuals/composite_diagrams/law-1_p014_clause0033_composite004.png,36.879,89.654,563.758,787.344,1611,2133,07a618cb02d7163caa2f6ee7438c3d0a68cf8fd6ba5f5302e613dfcebd6dec15
COMP-LAW1-005,1,33,LAW1-2_3_2,15,복합 도식,xref:763;occurrence:17;xref:764;occurrence:18;xref:766;occurrence:19;xref:774;occurrence:20,0,04_visuals/composite_diagrams/law-1_p015_clause0033_composite005.png,04_visuals/composite_diagrams/law-1_p015_clause0033_composite005.png,33.88,340.06,563.758,808.321,1620,1432,993411a43e237964efe619526e88285753ce48d960459c15fa8ac6442b42c8dc
COMP-LAW1-006,1,34,LAW1-2_3_3,16,복합 도식,xref:787;occurrence:21;xref:789;occurrence:22,0,04_visuals/composite_diagrams/law-1_p016_clause0034_composite006.png,04_visuals/composite_diagrams/law-1_p016_clause0034_composite006.png,46.114,544.436,586.786,781.95,1653,727,3f0b472113d130f90fc808dfd54f95320b9224c52616f01d3d7173a950f5ef30
COMP-LAW1-007,1,39,LAW1-2_5_3,21,복합 도식,xref:880;occurrence:23;xref:882;occurrence:24,0,04_visuals/composite_diagrams/law-1_p021_clause0039_composite007.png,04_visuals/composite_diagrams/law-1_p021_clause0039_composite007.png,227.816,182.792,491.677,285.334,807,315,78eb960bb21b3cbbba8ece96b3f0d1565e9a134b46eda9f7bee212676a280c2c
COMP-LAW1-008,1,54,LAW1-2_6_3,29,복합 도식,LAW1-T010;LAW1-T011,0,04_visuals/composite_diagrams/law-1_p029_clause0054_composite008.png,04_visuals/composite_diagrams/law-1_p029_clause0054_composite008.png,56.387,55.961,571.313,729.268,1574,2058,5281ecb95df4d6b05479abda63bc11543b53be8e6e83e953b2c7a87731ae6bae
COMP-LAW1-009,1,64,LAW1-3_3_1,33,복합 도식,xref:569;occurrence:26;xref:570;occurrence:27,0,04_visuals/composite_diagrams/law-1_p033_clause0064_composite009.png,04_visuals/composite_diagrams/law-1_p033_clause0064_composite009.png,55.349,350.728,537.252,562.83,1473,650,c7f71f93295904fa87566445af786a7f22f3a8d361c3731f9aa179243ee0dfeb
COMP-LAW1-010,1,65,LAW1-3_3_2,38,복합 도식,xref:1159;occurrence:28;xref:1161;occurrence:29;xref:1163;occurrence:30;xref:1167;occurrence:31;xref:1169;occurrence:32;xref:1171;occurrence:33,0,04_visuals/composite_diagrams/law-1_p038_clause0065_composite010.png,04_visuals/composite_diagrams/law-1_p038_clause0065_composite010.png,35.799,52.974,559.2,558.635,1600,1546,1dfa0b9da2f8d1744735c17b57985b07dcb457d3fdd903c155195792191b437f
COMP-LAW1-011,1,65,LAW1-3_3_2,39,복합 도식,xref:1189;occurrence:34;xref:1191;occurrence:35;xref:1193;occurrence:36;xref:1195;occurrence:37;xref:763;occurrence:38;xref:764;occurrence:39,0,04_visuals/composite_diagrams/law-1_p039_clause0065_composite011.png,04_visuals/composite_diagrams/law-1_p039_clause0065_composite011.png,34.96,169.606,559.92,773.799,1605,1847,4cf2cc9b2392df1b029a065e41ba4ad33b9fd084057b454ed03fa664205af747
COMP-LAW1-012,1,66,LAW1-3_3_3,40,복합 도식,xref:787;occurrence:40;xref:789;occurrence:41,0,04_visuals/composite_diagrams/law-1_p040_clause0066_composite012.png,04_visuals/composite_diagrams/law-1_p040_clause0066_composite012.png,28.603,541.679,569.276,779.193,1653,727,2174e649880442383ab62c1f99e60739824a0a52dd8ba214da033c38f204e5e0
COMP-LAW1-013,1,84,LAW1-3_6_3,50,복합 도식,LAW1-T021;LAW1-T022,0,04_visuals/composite_diagrams/law-1_p050_clause0084_composite013.png,04_visuals/composite_diagrams/law-1_p050_clause0084_composite013.png,60.346,384.407,571.459,799.063,1563,1268,698501868537563f20e4ee5e557ec1c629e4f59d861654b9502a98d42a058ad1
COMP-LAW1-014,1,97,LAW1-4_3_1,54,복합 도식,xref:569;occurrence:43;xref:570;occurrence:44,0,04_visuals/composite_diagrams/law-1_p054_clause0097_composite014.png,04_visuals/composite_diagrams/law-1_p054_clause0097_composite014.png,55.349,117.344,537.252,329.446,1473,649,1d396e9f7a55c7a8ca506690774f8f1240b0d246fa80cc4fa4028616ea2bc361
COMP-LAW1-015,1,98,LAW1-4_3_2,59,복합 도식,xref:727;occurrence:45;xref:729;occurrence:46;xref:731;occurrence:47;xref:733;occurrence:48;xref:735;occurrence:49;xref:737;occurrence:50,0,04_visuals/composite_diagrams/law-1_p059_clause0098_composite015.png,04_visuals/composite_diagrams/law-1_p059_clause0098_composite015.png,36.879,104.158,563.758,695.884,1611,1809,223f5a10e84eb182868309545fb15d889bc83ae7ab90e98b3d2c4dd23bb406f4
COMP-LAW1-016,1,98,LAW1-4_3_2,60,복합 도식,xref:763;occurrence:51;xref:764;occurrence:52;xref:740;occurrence:53;xref:766;occurrence:54;xref:742;occurrence:55;xref:774;occurrence:56,0,04_visuals/composite_diagrams/law-1_p060_clause0098_composite016.png,04_visuals/composite_diagrams/law-1_p060_clause0098_composite016.png,36.879,179.915,563.758,787.344,1611,1857,b47c561e50f16c10e095c9a2c2d1aed4f574fc414f29b6ae5614d0ccec911c69
COMP-LAW1-017,1,99,LAW1-4_3_3,61,복합 도식,xref:787;occurrence:57;xref:789;occurrence:58,0,04_visuals/composite_diagrams/law-1_p061_clause0099_composite017.png,04_visuals/composite_diagrams/law-1_p061_clause0099_composite017.png,27.164,541.679,567.837,779.193,1653,727,dea5eb5611f1d8f11a9d6f555a717fa58407d4b21ca41c13cffbf51be3b9f0c0
COMP-LAW1-018,1,100,LAW1-4_4_1,64,복합 도식,xref:1376;occurrence:59;xref:1377;occurrence:60,0,04_visuals/composite_diagrams/law-1_p064_clause0100_composite018.png,04_visuals/composite_diagrams/law-1_p064_clause0100_composite018.png,37.238,461.727,570.355,698.282,1630,723,910adaa439fb4b74d670ea01ae3b657b3e7afd056442e2ddc3cadbdec82533c3
COMP-LAW1-019,1,109,LAW1-4_7_4,68,복합 도식,LAW1-T029;LAW1-T030,0,04_visuals/composite_diagrams/law-1_p068_clause0109_composite019.png,04_visuals/composite_diagrams/law-1_p068_clause0109_composite019.png,52.612,372.853,544.358,702.42,1504,1008,d28f8b62aac637b0425c35f80fbcb5b4024bc1900cb2c4245eed794384eef722
COMP-LAW1-020,1,109,LAW1-4_7_4,69,복합 도식,xref:1433;occurrence:61;xref:1433;occurrence:62;xref:1433;occurrence:63;xref:1433;occurrence:64;xref:1433;occurrence:65;xref:1433;occurrence:66;xref:1433;occurrence:67;xref:1433;occurrence:68;xref:1433;occurrence:69;xref:1433;occurrence:70;xref:1433;occurrence:71;xref:1433;occurrence:72;xref:1433;occurrence:73;xref:1433;occurrence:74;xref:1433;occurrence:75;xref:1433;occurrence:76;xref:1433;occurrence:77;xref:1433;occurrence:78;xref:1444;occurrence:79;LAW1-T031,0,04_visuals/composite_diagrams/law-1_p069_clause0109_composite020.png,04_visuals/composite_diagrams/law-1_p069_clause0109_composite020.png,34.773,221.332,560.207,753.979,1606,1629,556eb47825bef7dcfa278944e613f2400b6b3e9cbd38ba44550a097bdec637da
PAGE-LAW1-002,1,0,,2,페이지 전체,page:2,0,04_visuals/page_renders/law-1_page_002.png,04_visuals/page_renders/law-1_page_002.png,0.0,0.0,595.0,841.0,1240,1753,bdd90720d9aac31c098efa9e92da09e47ec5b1b66e8ab6b2b24de50a05a8f5f9
PAGE-LAW1-003,1,0,,3,페이지 전체,page:3,0,04_visuals/page_renders/law-1_page_003.png,04_visuals/page_renders/law-1_page_003.png,0.0,0.0,595.0,841.0,1240,1753,26a51a946499cfacfa3880d11baa8188d34dbfd6c261aed8d0ce7d8a666a8e73
PAGE-LAW1-006,1,0,,6,페이지 전체,page:6,0,04_visuals/page_renders/law-1_page_006.png,04_visuals/page_renders/law-1_page_006.png,0.0,0.0,595.0,841.0,1240,1753,b64061a03b236e27c82bcaa2063ebbd711d4075f2826424e07ca164d99f006f9
PAGE-LAW1-008,1,0,,8,페이지 전체,page:8,0,04_visuals/page_renders/law-1_page_008.png,04_visuals/page_renders/law-1_page_008.png,0.0,0.0,595.0,841.0,1240,1753,dc585deed0def3446e3d462290f5b9674436edf72efb3172558a1be583dd2d67
PAGE-LAW1-009,1,0,,9,페이지 전체,page:9,0,04_visuals/page_renders/law-1_page_009.png,04_visuals/page_renders/law-1_page_009.png,0.0,0.0,595.0,841.0,1240,1753,ad0e64f4b20dcf4a1f2ed1b0d9638b7e6a58cc2cc0928e2968c8b77a404dcff2
PAGE-LAW1-010,1,0,,10,페이지 전체,page:10,0,04_visuals/page_renders/law-1_page_010.png,04_visuals/page_renders/law-1_page_010.png,0.0,0.0,595.0,841.0,1240,1753,364be064cc17306639bf15ae9e7ee1cae44af7a384497d29c272da79854977f6
PAGE-LAW1-012,1,0,,12,페이지 전체,page:12,0,04_visuals/page_renders/law-1_page_012.png,04_visuals/page_renders/law-1_page_012.png,0.0,0.0,595.0,841.0,1240,1753,d8df3870961d84919d66cde6c7a3b92e58e9b83ef291ed3036afb6b1a146d3ba
PAGE-LAW1-013,1,0,,13,페이지 전체,page:13,0,04_visuals/page_renders/law-1_page_013.png,04_visuals/page_renders/law-1_page_013.png,0.0,0.0,595.0,841.0,1240,1753,26c2456a57b8384b8d59bb5ea8f5efa8c60f0f056c49dfe132dd71c7f3973762
PAGE-LAW1-014,1,0,,14,페이지 전체,page:14,0,04_visuals/page_renders/law-1_page_014.png,04_visuals/page_renders/law-1_page_014.png,0.0,0.0,595.0,841.0,1240,1753,61f7e83eb8cf3909e619b839293aedfeb7a405612090a23330edcfdf6ed9e13a
PAGE-LAW1-015,1,0,,15,페이지 전체,page:15,0,04_visuals/page_renders/law-1_page_015.png,04_visuals/page_renders/law-1_page_015.png,0.0,0.0,595.0,841.0,1240,1753,8494e0a167f1cde7cac0d9cea0d0df5c8718d6ecb2398ff2e8186db28b360d49
PAGE-LAW1-016,1,0,,16,페이지 전체,page:16,0,04_visuals/page_renders/law-1_page_016.png,04_visuals/page_renders/law-1_page_016.png,0.0,0.0,595.0,841.0,1240,1753,dcfbb1cd96f1e81985295dc258fd44d194e7f9057e30dc12e2cbebaa63f91e3e
PAGE-LAW1-021,1,0,,21,페이지 전체,page:21,0,04_visuals/page_renders/law-1_page_021.png,04_visuals/page_renders/law-1_page_021.png,0.0,0.0,595.0,841.0,1240,1753,a0d29c8cdaa2408f37f865e819ed48bd2c797b45d83467081436bd686432f470
PAGE-LAW1-024,1,0,,24,페이지 전체,page:24,0,04_visuals/page_renders/law-1_page_024.png,04_visuals/page_renders/law-1_page_024.png,0.0,0.0,595.0,841.0,1240,1753,806006d4a8af3edded0c4070b444e6d8316605c9a45f9dbc173470ff815f7a35
